"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2"
"611","Minnesota","17",83,76,51,42,69,64.2,69,0.0463465080246733,1132,129,41.492,-36.8571428571429,-10.7142857142857,-51.5714285714286,78.7142857142857,-43.4285714285714,17.2857142857143,-7.76190476190476,-25.0571428571429,858,80,-0.0384742415831009,849,73,48.595,-41.4285714285714,-14.4285714285714,-55,25.4285714285714,-44.2857142857143,19.4285714285714,-18.3809523809524,-27.1428571428571,858,90,0.0701847402243355,635,41,74.829,-47.5714285714286,-18.1428571428571,-58.2857142857143,27.5714285714286,-49,20.2857142857143,-20.8571428571429,-30.5428571428571,858
"612","Minnesota","18",69,82,72,22,65,62,57,0.001763643792847,3636,156,37.669,-31.7142857142857,-4.57142857142857,-47.4285714285714,95.5714285714286,-42.4285714285714,14.8571428571429,-2.61904761904762,-22.2571428571429,905,69,0.0463465080246733,1132,129,41.492,-36.8571428571429,-10.7142857142857,-51.5714285714286,78.7142857142857,-43.4285714285714,17.2857142857143,-7.76190476190476,-25.0571428571429,858,80,-0.0384742415831009,849,73,48.595,-41.4285714285714,-14.4285714285714,-55,25.4285714285714,-44.2857142857143,19.4285714285714,-18.3809523809524,-27.1428571428571,858
"613","Minnesota","19",82,79,46,26,63,59.2,79,0.000585684204654738,4033,150,28.893,-29.7142857142857,1,-47.5714285714286,70.7142857142857,-40.7142857142857,15.7142857142857,-5.0952380952381,-20.2571428571429,905,57,0.001763643792847,3636,156,37.669,-31.7142857142857,-4.57142857142857,-47.4285714285714,95.5714285714286,-42.4285714285714,14.8571428571429,-2.61904761904762,-22.2571428571429,905,69,0.0463465080246733,1132,129,41.492,-36.8571428571429,-10.7142857142857,-51.5714285714286,78.7142857142857,-43.4285714285714,17.2857142857143,-7.76190476190476,-25.0571428571429,858
"614","Minnesota","20",57,66,47,35,64,53.8,64,0.0184034117040403,5101,161,27.211,-32.1428571428571,-4.14285714285714,-49.4285714285714,86.2857142857143,-39.7142857142857,15,-4.02380952380952,-22.0857142857143,905,79,0.000585684204654738,4033,150,28.893,-29.7142857142857,1,-47.5714285714286,70.7142857142857,-40.7142857142857,15.7142857142857,-5.0952380952381,-20.2571428571429,905,57,0.001763643792847,3636,156,37.669,-31.7142857142857,-4.57142857142857,-47.4285714285714,95.5714285714286,-42.4285714285714,14.8571428571429,-2.61904761904762,-22.2571428571429,905
"615","Minnesota","21",57,52,33,23,66,46.2,57,0.0235482083108103,4201,139,21.654,-24.7142857142857,3.14285714285714,-45.7142857142857,135.857142857143,-37.8571428571429,12.5714285714286,7.21428571428572,-18.5142857142857,905,64,0.0184034117040403,5101,161,27.211,-32.1428571428571,-4.14285714285714,-49.4285714285714,86.2857142857143,-39.7142857142857,15,-4.02380952380952,-22.0857142857143,905,79,0.000585684204654738,4033,150,28.893,-29.7142857142857,1,-47.5714285714286,70.7142857142857,-40.7142857142857,15.7142857142857,-5.0952380952381,-20.2571428571429,905
"616","Minnesota","22",49,67,32,30,49,45.4,56,0.0297649886187776,4635,182,28.311,-26.2857142857143,1.57142857142857,-44.5714285714286,135.142857142857,-39.5714285714286,13.1428571428571,6.57142857142857,-19.1428571428571,905,57,0.0235482083108103,4201,139,21.654,-24.7142857142857,3.14285714285714,-45.7142857142857,135.857142857143,-37.8571428571429,12.5714285714286,7.21428571428572,-18.5142857142857,905,64,0.0184034117040403,5101,161,27.211,-32.1428571428571,-4.14285714285714,-49.4285714285714,86.2857142857143,-39.7142857142857,15,-4.02380952380952,-22.0857142857143,905
"617","Minnesota","23",74,52,49,25,70,54,66,0.0410150544335598,3016,148,24.696,-16.5714285714286,7.85714285714286,-43.7142857142857,143.714285714286,-31.7142857142857,10.4285714285714,11.6666666666667,-14.7428571428571,919,56,0.0297649886187776,4635,182,28.311,-26.2857142857143,1.57142857142857,-44.5714285714286,135.142857142857,-39.5714285714286,13.1428571428571,6.57142857142857,-19.1428571428571,905,57,0.0235482083108103,4201,139,21.654,-24.7142857142857,3.14285714285714,-45.7142857142857,135.857142857143,-37.8571428571429,12.5714285714286,7.21428571428572,-18.5142857142857,905
"618","Minnesota","24",60,60,50,29,75,54.8,77,-0.0257048247993565,2469,127,20.487,-12.4285714285714,5.71428571428571,-37.8571428571429,154.428571428571,-29.7142857142857,9.28571428571429,14.9047619047619,-13,919,66,0.0410150544335598,3016,148,24.696,-16.5714285714286,7.85714285714286,-43.7142857142857,143.714285714286,-31.7142857142857,10.4285714285714,11.6666666666667,-14.7428571428571,919,56,0.0297649886187776,4635,182,28.311,-26.2857142857143,1.57142857142857,-44.5714285714286,135.142857142857,-39.5714285714286,13.1428571428571,6.57142857142857,-19.1428571428571,905
"619","Minnesota","25",85,45,75,36,58,59.8,73,0.00209617440171028,2534,81,19.373,-10,7.57142857142857,-35,160.142857142857,-29.1428571428571,8.14285714285714,16.952380952381,-11.6857142857143,919,77,-0.0257048247993565,2469,127,20.487,-12.4285714285714,5.71428571428571,-37.8571428571429,154.428571428571,-29.7142857142857,9.28571428571429,14.9047619047619,-13,919,66,0.0410150544335598,3016,148,24.696,-16.5714285714286,7.85714285714286,-43.7142857142857,143.714285714286,-31.7142857142857,10.4285714285714,11.6666666666667,-14.7428571428571,919
"620","Minnesota","26",78,45,36,35,78,54.4,51,-0.0099000731327983,2319,54,19.362,-9.71428571428571,6.71428571428571,-33.4285714285714,184.857142857143,-29.5714285714286,7.85714285714286,21.1190476190476,-11.6285714285714,919,73,0.00209617440171028,2534,81,19.373,-10,7.57142857142857,-35,160.142857142857,-29.1428571428571,8.14285714285714,16.952380952381,-11.6857142857143,919,77,-0.0257048247993565,2469,127,20.487,-12.4285714285714,5.71428571428571,-37.8571428571429,154.428571428571,-29.7142857142857,9.28571428571429,14.9047619047619,-13,919
"621","Minnesota","27",83,56,41,19,87,57.2,61,0.0145244477129559,3023,41,21.637,-10,8.42857142857143,-38.2857142857143,179.857142857143,-36.8571428571429,7.85714285714286,18.5,-13.7714285714286,937,51,-0.0099000731327983,2319,54,19.362,-9.71428571428571,6.71428571428571,-33.4285714285714,184.857142857143,-29.5714285714286,7.85714285714286,21.1190476190476,-11.6285714285714,919,73,0.00209617440171028,2534,81,19.373,-10,7.57142857142857,-35,160.142857142857,-29.1428571428571,8.14285714285714,16.952380952381,-11.6857142857143,919
"622","Minnesota","28",85,57,59,26,74,60.2,52,0.0165960856129106,4203,31,17.706,-8.42857142857143,6.28571428571429,-34.7142857142857,172.571428571429,-30.5714285714286,8.42857142857143,18.9285714285714,-11.8,937,61,0.0145244477129559,3023,41,21.637,-10,8.42857142857143,-38.2857142857143,179.857142857143,-36.8571428571429,7.85714285714286,18.5,-13.7714285714286,937,51,-0.0099000731327983,2319,54,19.362,-9.71428571428571,6.71428571428571,-33.4285714285714,184.857142857143,-29.5714285714286,7.85714285714286,21.1190476190476,-11.6285714285714,919
"623","Minnesota","29",61,40,66,18,77,52.4,58,0.0186957391978784,3432,39,15.311,-8.57142857142857,4.57142857142857,-34.5714285714286,179,-30,7.85714285714286,19.7142857142857,-12.1428571428571,937,52,0.0165960856129106,4203,31,17.706,-8.42857142857143,6.28571428571429,-34.7142857142857,172.571428571429,-30.5714285714286,8.42857142857143,18.9285714285714,-11.8,937,61,0.0145244477129559,3023,41,21.637,-10,8.42857142857143,-38.2857142857143,179.857142857143,-36.8571428571429,7.85714285714286,18.5,-13.7714285714286,937
"624","Minnesota","30",55,55,24,31,72,47.4,62,-0.011930126178123,5599,35,12.315,-9.42857142857143,0.142857142857143,-35,169.428571428571,-30,8.14285714285714,17.2142857142857,-13.2285714285714,937,58,0.0186957391978784,3432,39,15.311,-8.57142857142857,4.57142857142857,-34.5714285714286,179,-30,7.85714285714286,19.7142857142857,-12.1428571428571,937,52,0.0165960856129106,4203,31,17.706,-8.42857142857143,6.28571428571429,-34.7142857142857,172.571428571429,-30.5714285714286,8.42857142857143,18.9285714285714,-11.8,937
"625","Minnesota","31",58,61,59,38,73,57.8,56,0.0273641888616846,4144,38,9.087,-8.28571428571429,1.71428571428571,-33.7142857142857,194.285714285714,-29.5714285714286,7.14285714285714,21.9285714285714,-12.5428571428571,976,62,-0.011930126178123,5599,35,12.315,-9.42857142857143,0.142857142857143,-35,169.428571428571,-30,8.14285714285714,17.2142857142857,-13.2285714285714,937,58,0.0186957391978784,3432,39,15.311,-8.57142857142857,4.57142857142857,-34.5714285714286,179,-30,7.85714285714286,19.7142857142857,-12.1428571428571,937
"626","Minnesota","32",70,46,77,23,52,53.6,56,0.00822014752715093,5569,47,12.081,-8.42857142857143,1.14285714285714,-34.4285714285714,169.714285714286,-30.4285714285714,7.42857142857143,17.5,-12.9428571428571,976,56,0.0273641888616846,4144,38,9.087,-8.28571428571429,1.71428571428571,-33.7142857142857,194.285714285714,-29.5714285714286,7.14285714285714,21.9285714285714,-12.5428571428571,976,62,-0.011930126178123,5599,35,12.315,-9.42857142857143,0.142857142857143,-35,169.428571428571,-30,8.14285714285714,17.2142857142857,-13.2285714285714,937
"627","Minnesota","33",74,57,96,28,81,67.2,68,0.0168251997036318,4200,58,10.817,-8.14285714285714,-0.428571428571429,-34,166.571428571429,-29.7142857142857,7.42857142857143,16.952380952381,-12.9714285714286,976,56,0.00822014752715093,5569,47,12.081,-8.42857142857143,1.14285714285714,-34.4285714285714,169.714285714286,-30.4285714285714,7.42857142857143,17.5,-12.9428571428571,976,56,0.0273641888616846,4144,38,9.087,-8.28571428571429,1.71428571428571,-33.7142857142857,194.285714285714,-29.5714285714286,7.14285714285714,21.9285714285714,-12.5428571428571,976
"628","Minnesota","34",68,46,100,100,69,76.6,61,0.0158830366572461,4582,58,10.295,-8,-0.857142857142857,-32.8571428571429,168.857142857143,-29.2857142857143,7,17.4761904761905,-12.8,976,68,0.0168251997036318,4200,58,10.817,-8.14285714285714,-0.428571428571429,-34,166.571428571429,-29.7142857142857,7.42857142857143,16.952380952381,-12.9714285714286,976,56,0.00822014752715093,5569,47,12.081,-8.42857142857143,1.14285714285714,-34.4285714285714,169.714285714286,-30.4285714285714,7.42857142857143,17.5,-12.9428571428571,976
"629","Minnesota","35",73,58,53,37,76,59.4,60,0.0241112550165234,5566,49,11.038,-8.42857142857143,-1,-35.2857142857143,148.857142857143,-28.5714285714286,7,13.7619047619048,-13.2571428571429,976,61,0.0158830366572461,4582,58,10.295,-8,-0.857142857142857,-32.8571428571429,168.857142857143,-29.2857142857143,7,17.4761904761905,-12.8,976,68,0.0168251997036318,4200,58,10.817,-8.14285714285714,-0.428571428571429,-34,166.571428571429,-29.7142857142857,7.42857142857143,16.952380952381,-12.9714285714286,976
"630","Minnesota","36",70,53,87,68,65,68.6,60,-0.055239391490508,5361,46,11.181,-6.14285714285714,0.428571428571429,-33.5714285714286,164.142857142857,-29.5714285714286,6.14285714285714,16.9047619047619,-12.5428571428571,994,60,0.0241112550165234,5566,49,11.038,-8.42857142857143,-1,-35.2857142857143,148.857142857143,-28.5714285714286,7,13.7619047619048,-13.2571428571429,976,61,0.0158830366572461,4582,58,10.295,-8,-0.857142857142857,-32.8571428571429,168.857142857143,-29.2857142857143,7,17.4761904761905,-12.8,976
"631","Minnesota","37",75,74,79,36,78,68.4,58,0.0208173261621205,3724,62,10.901,-10.1428571428571,-4.28571428571429,-36.5714285714286,104.428571428571,-34,8.28571428571429,4.61904761904762,-15.3428571428571,994,60,-0.055239391490508,5361,46,11.181,-6.14285714285714,0.428571428571429,-33.5714285714286,164.142857142857,-29.5714285714286,6.14285714285714,16.9047619047619,-12.5428571428571,994,60,0.0241112550165234,5566,49,11.038,-8.42857142857143,-1,-35.2857142857143,148.857142857143,-28.5714285714286,7,13.7619047619048,-13.2571428571429,976
"632","Minnesota","38",76,59,61,20,71,57.4,58,-0.0251764083264729,5993,47,9.339,-8.42857142857143,-2.85714285714286,-35.1428571428571,137.571428571429,-26.1428571428571,6.28571428571429,11.8809523809524,-13.2571428571429,994,58,0.0208173261621205,3724,62,10.901,-10.1428571428571,-4.28571428571429,-36.5714285714286,104.428571428571,-34,8.28571428571429,4.61904761904762,-15.3428571428571,994,60,-0.055239391490508,5361,46,11.181,-6.14285714285714,0.428571428571429,-33.5714285714286,164.142857142857,-29.5714285714286,6.14285714285714,16.9047619047619,-12.5428571428571,994
"633","Minnesota","39",79,62,61,28,87,63.4,45,0.00600198457580435,6696,46,9.697,-9.85714285714286,-3.85714285714286,-38.7142857142857,118.142857142857,-25.7142857142857,6.85714285714286,7.80952380952381,-14.2571428571429,994,58,-0.0251764083264729,5993,47,9.339,-8.42857142857143,-2.85714285714286,-35.1428571428571,137.571428571429,-26.1428571428571,6.28571428571429,11.8809523809524,-13.2571428571429,994,58,0.0208173261621205,3724,62,10.901,-10.1428571428571,-4.28571428571429,-36.5714285714286,104.428571428571,-34,8.28571428571429,4.61904761904762,-15.3428571428571,994
"634","Minnesota","40",86,65,82,24,81,67.6,46,0.00764509949122612,6188,66,9.34,-10.4285714285714,-3.42857142857143,-38.8571428571429,75,-25.4285714285714,7.42857142857143,0.714285714285715,-14.1428571428571,1015,45,0.00600198457580435,6696,46,9.697,-9.85714285714286,-3.85714285714286,-38.7142857142857,118.142857142857,-25.7142857142857,6.85714285714286,7.80952380952381,-14.2571428571429,994,58,-0.0251764083264729,5993,47,9.339,-8.42857142857143,-2.85714285714286,-35.1428571428571,137.571428571429,-26.1428571428571,6.28571428571429,11.8809523809524,-13.2571428571429,994
"635","Minnesota","41",47,74,55,19,73,53.6,45,0.0449156047212561,9613,64,9.833,-11,-3.85714285714286,-37.7142857142857,109.142857142857,-25.1428571428571,6.85714285714286,6.38095238095238,-14.1714285714286,1015,46,0.00764509949122612,6188,66,9.34,-10.4285714285714,-3.42857142857143,-38.8571428571429,75,-25.4285714285714,7.42857142857143,0.714285714285715,-14.1428571428571,1015,45,0.00600198457580435,6696,46,9.697,-9.85714285714286,-3.85714285714286,-38.7142857142857,118.142857142857,-25.7142857142857,6.85714285714286,7.80952380952381,-14.2571428571429,994
"636","Minnesota","42",78,71,59,31,72,62.2,52,-0.0195932151267252,11000,95,11.681,-12.8571428571429,-6.42857142857143,-38.1428571428571,46.5714285714286,-28,8.71428571428571,-5.02380952380952,-15.3428571428571,1015,45,0.0449156047212561,9613,64,9.833,-11,-3.85714285714286,-37.7142857142857,109.142857142857,-25.1428571428571,6.85714285714286,6.38095238095238,-14.1714285714286,1015,46,0.00764509949122612,6188,66,9.34,-10.4285714285714,-3.42857142857143,-38.8571428571429,75,-25.4285714285714,7.42857142857143,0.714285714285715,-14.1428571428571,1015
"637","Minnesota","43",54,51,73,26,81,57,60,-0.0152303724528916,9363,110,12.499,-18.5714285714286,-10.2857142857143,-41.8571428571429,-4.85714285714286,-26.2857142857143,11,-15.1428571428571,-17.2,1015,52,-0.0195932151267252,11000,95,11.681,-12.8571428571429,-6.42857142857143,-38.1428571428571,46.5714285714286,-28,8.71428571428571,-5.02380952380952,-15.3428571428571,1015,45,0.0449156047212561,9613,64,9.833,-11,-3.85714285714286,-37.7142857142857,109.142857142857,-25.1428571428571,6.85714285714286,6.38095238095238,-14.1714285714286,1015
"638","Minnesota","44",63,56,44,15,75,50.6,51,-0.00634680948954192,16870,127,11.82,-14.5714285714286,-7.14285714285714,-39.5714285714286,11.7142857142857,-25.2857142857143,9.57142857142857,-10.8809523809524,-15.4,1040,60,-0.0152303724528916,9363,110,12.499,-18.5714285714286,-10.2857142857143,-41.8571428571429,-4.85714285714286,-26.2857142857143,11,-15.1428571428571,-17.2,1015,52,-0.0195932151267252,11000,95,11.681,-12.8571428571429,-6.42857142857143,-38.1428571428571,46.5714285714286,-28,8.71428571428571,-5.02380952380952,-15.3428571428571,1015
"639","Minnesota","45",81,59,38,18,90,57.2,54,0.0523483598285627,30190,181,15.428,-14.4285714285714,-8,-40.8571428571429,63.5714285714286,-26.4285714285714,9.28571428571429,-2.80952380952381,-16.0857142857143,1040,51,-0.00634680948954192,16870,127,11.82,-14.5714285714286,-7.14285714285714,-39.5714285714286,11.7142857142857,-25.2857142857143,9.57142857142857,-10.8809523809524,-15.4,1040,60,-0.0152303724528916,9363,110,12.499,-18.5714285714286,-10.2857142857143,-41.8571428571429,-4.85714285714286,-26.2857142857143,11,-15.1428571428571,-17.2,1015
"640","Minnesota","46",96,69,38,31,77,62.2,62,0.0180508978911474,42719,251,22.914,-22.2857142857143,-12.8571428571429,-45.8571428571429,-13.8571428571429,-29.8571428571429,12.8571428571429,-18.6428571428571,-19.6,1040,54,0.0523483598285627,30190,181,15.428,-14.4285714285714,-8,-40.8571428571429,63.5714285714286,-26.4285714285714,9.28571428571429,-2.80952380952381,-16.0857142857143,1040,51,-0.00634680948954192,16870,127,11.82,-14.5714285714286,-7.14285714285714,-39.5714285714286,11.7142857142857,-25.2857142857143,9.57142857142857,-10.8809523809524,-15.4,1040
"641","Minnesota","47",60,67,91,26,57,60.2,63,0.00716990854765015,46576,336,24.527,-22.7142857142857,-10.5714285714286,-45,-2.71428571428571,-30,13.1428571428571,-16.3095238095238,-19.0285714285714,1040,62,0.0180508978911474,42719,251,22.914,-22.2857142857143,-12.8571428571429,-45.8571428571429,-13.8571428571429,-29.8571428571429,12.8571428571429,-18.6428571428571,-19.6,1040,54,0.0523483598285627,30190,181,15.428,-14.4285714285714,-8,-40.8571428571429,63.5714285714286,-26.4285714285714,9.28571428571429,-2.80952380952381,-16.0857142857143,1040
"642","Minnesota","48",77,65,82,27,75,65.2,53,0.00743795060254551,42812,340,25.177,-32.4285714285714,-11.5714285714286,-48.7142857142857,-2.71428571428571,-44.1428571428571,16.5714285714286,-20.5,-24.0571428571429,1040,63,0.00716990854765015,46576,336,24.527,-22.7142857142857,-10.5714285714286,-45,-2.71428571428571,-30,13.1428571428571,-16.3095238095238,-19.0285714285714,1040,62,0.0180508978911474,42719,251,22.914,-22.2857142857143,-12.8571428571429,-45.8571428571429,-13.8571428571429,-29.8571428571429,12.8571428571429,-18.6428571428571,-19.6,1040
"643","Minnesota","49",70,59,57,29,96,62.2,64,0.010867042553482,37893,406,16.019,-26,-10.2857142857143,-46.2857142857143,3,-31,14,-16.0952380952381,-19.9142857142857,1065,53,0.00743795060254551,42812,340,25.177,-32.4285714285714,-11.5714285714286,-48.7142857142857,-2.71428571428571,-44.1428571428571,16.5714285714286,-20.5,-24.0571428571429,1040,63,0.00716990854765015,46576,336,24.527,-22.7142857142857,-10.5714285714286,-45,-2.71428571428571,-30,13.1428571428571,-16.3095238095238,-19.0285714285714,1040
"644","Minnesota","50",81,56,70,34,76,63.4,53,-0.00206090890674593,27961,460,14.297,-26.7142857142857,-9.85714285714286,-48.2857142857143,3.71428571428571,-30.5714285714286,13.7142857142857,-16.3333333333333,-20.3428571428571,1065,64,0.010867042553482,37893,406,16.019,-26,-10.2857142857143,-46.2857142857143,3,-31,14,-16.0952380952381,-19.9142857142857,1065,53,0.00743795060254551,42812,340,25.177,-32.4285714285714,-11.5714285714286,-48.7142857142857,-2.71428571428571,-44.1428571428571,16.5714285714286,-20.5,-24.0571428571429,1040
"645","Minnesota","51",66,49,35,19,64,46.6,62,-0.0019920857896075,18496,406,16.271,-23.7142857142857,-6.42857142857143,-44.7142857142857,-5.14285714285714,-29.2857142857143,13.2857142857143,-16,-18.1714285714286,1065,53,-0.00206090890674593,27961,460,14.297,-26.7142857142857,-9.85714285714286,-48.2857142857143,3.71428571428571,-30.5714285714286,13.7142857142857,-16.3333333333333,-20.3428571428571,1065,64,0.010867042553482,37893,406,16.019,-26,-10.2857142857143,-46.2857142857143,3,-31,14,-16.0952380952381,-19.9142857142857,1065
"646","Mississippi","09",73,76,18,26,85,55.6,76,-0.0399078067009568,0,0,879,15.7142857142857,7.42857142857143,12.8571428571429,19.5714285714286,0.428571428571429,-1.42857142857143,9.09523809523809,7,396,71,-0.0718276468790519,0,0,744,1.28571428571429,0.857142857142857,5.14285714285714,1.28571428571429,-1.71428571428571,1,1.30952380952381,1.31428571428571,394,82,0.00373464373464372,0,0,827,5.5,3.5,6,2.5,0,0,2.91666666666667,3,394
"647","Mississippi","10",20,79,20,42,63,44.8,44,-0.0403346906974498,39,4,1.147,15.2857142857143,9,11.8571428571429,22.2857142857143,1.57142857142857,-1.42857142857143,9.76190476190476,7.25714285714286,396,76,-0.0399078067009568,0,0,879,15.7142857142857,7.42857142857143,12.8571428571429,19.5714285714286,0.428571428571429,-1.42857142857143,9.09523809523809,7,396,71,-0.0718276468790519,0,0,744,1.28571428571429,0.857142857142857,5.14285714285714,1.28571428571429,-1.71428571428571,1,1.30952380952381,1.31428571428571,394
"648","Mississippi","11",69,58,9,13,92,48.2,65,-0.122488489815178,267,24,5.519,9.57142857142857,16,9.85714285714286,34.2857142857143,-7.57142857142857,0.285714285714286,10.4047619047619,5.62857142857143,396,44,-0.0403346906974498,39,4,1.147,15.2857142857143,9,11.8571428571429,22.2857142857143,1.57142857142857,-1.42857142857143,9.76190476190476,7.25714285714286,396,76,-0.0399078067009568,0,0,879,15.7142857142857,7.42857142857143,12.8571428571429,19.5714285714286,0.428571428571429,-1.42857142857143,9.09523809523809,7,396
"649","Mississippi","12",60,100,54,16,74,60.8,93,-0.032366093492383,698,55,32.015,-15.1428571428571,13.1428571428571,-6.42857142857143,15.5714285714286,-20.8571428571429,8,-0.952380952380953,-4.25714285714286,396,65,-0.122488489815178,267,24,5.519,9.57142857142857,16,9.85714285714286,34.2857142857143,-7.57142857142857,0.285714285714286,10.4047619047619,5.62857142857143,396,44,-0.0403346906974498,39,4,1.147,15.2857142857143,9,11.8571428571429,22.2857142857143,1.57142857142857,-1.42857142857143,9.76190476190476,7.25714285714286,396
"650","Mississippi","13",62,66,18,37,60,48.6,94,0.0560856116665918,924,45,45.852,-28.4285714285714,-5.71428571428571,-19.8571428571429,18.8571428571429,-31.2857142857143,12,-9.07142857142857,-14.6571428571429,396,93,-0.032366093492383,698,55,32.015,-15.1428571428571,13.1428571428571,-6.42857142857143,15.5714285714286,-20.8571428571429,8,-0.952380952380953,-4.25714285714286,396,65,-0.122488489815178,267,24,5.519,9.57142857142857,16,9.85714285714286,34.2857142857143,-7.57142857142857,0.285714285714286,10.4047619047619,5.62857142857143,396
"651","Mississippi","14",63,71,54,25,52,53,92,0.0289484986013254,1049,81,45.748,-29.4285714285714,-0.857142857142857,-26.4285714285714,-1.57142857142857,-35.5714285714286,13.5714285714286,-13.3809523809524,-15.7428571428571,415,94,0.0560856116665918,924,45,45.852,-28.4285714285714,-5.71428571428571,-19.8571428571429,18.8571428571429,-31.2857142857143,12,-9.07142857142857,-14.6571428571429,396,93,-0.032366093492383,698,55,32.015,-15.1428571428571,13.1428571428571,-6.42857142857143,15.5714285714286,-20.8571428571429,8,-0.952380952380953,-4.25714285714286,396
"652","Mississippi","15",45,56,25,53,59,47.6,93,0.0701847402243355,1169,89,36.913,-36.8571428571429,-10.8571428571429,-33.1428571428571,-14.4285714285714,-41.5714285714286,15.7142857142857,-20.1904761904762,-21.3428571428571,415,92,0.0289484986013254,1049,81,45.748,-29.4285714285714,-0.857142857142857,-26.4285714285714,-1.57142857142857,-35.5714285714286,13.5714285714286,-13.3809523809524,-15.7428571428571,415,94,0.0560856116665918,924,45,45.852,-28.4285714285714,-5.71428571428571,-19.8571428571429,18.8571428571429,-31.2857142857143,12,-9.07142857142857,-14.6571428571429,396
"653","Mississippi","16",51,84,76,36,87,66.8,74,-0.0384742415831009,1435,91,29.906,-25.7142857142857,-7.28571428571429,-27,-10.5714285714286,-36.7142857142857,13.5714285714286,-15.6190476190476,-16.6285714285714,415,93,0.0701847402243355,1169,89,36.913,-36.8571428571429,-10.8571428571429,-33.1428571428571,-14.4285714285714,-41.5714285714286,15.7142857142857,-20.1904761904762,-21.3428571428571,415,92,0.0289484986013254,1049,81,45.748,-29.4285714285714,-0.857142857142857,-26.4285714285714,-1.57142857142857,-35.5714285714286,13.5714285714286,-13.3809523809524,-15.7428571428571,415
"654","Mississippi","17",67,62,96,37,57,63.8,71,0.0463465080246733,1731,121,25.745,-21,-3.28571428571429,-22.7142857142857,3.14285714285714,-34.5714285714286,12.5714285714286,-10.9761904761905,-13.8,415,74,-0.0384742415831009,1435,91,29.906,-25.7142857142857,-7.28571428571429,-27,-10.5714285714286,-36.7142857142857,13.5714285714286,-15.6190476190476,-16.6285714285714,415,93,0.0701847402243355,1169,89,36.913,-36.8571428571429,-10.8571428571429,-33.1428571428571,-14.4285714285714,-41.5714285714286,15.7142857142857,-20.1904761904762,-21.3428571428571,415
"655","Mississippi","18",76,54,95,46,72,68.6,81,0.001763643792847,1773,109,23.618,-12.8571428571429,3.57142857142857,-17,14.1428571428571,-32,9.85714285714286,-5.71428571428571,-9.68571428571429,436,71,0.0463465080246733,1731,121,25.745,-21,-3.28571428571429,-22.7142857142857,3.14285714285714,-34.5714285714286,12.5714285714286,-10.9761904761905,-13.8,415,74,-0.0384742415831009,1435,91,29.906,-25.7142857142857,-7.28571428571429,-27,-10.5714285714286,-36.7142857142857,13.5714285714286,-15.6190476190476,-16.6285714285714,415
"656","Mississippi","19",95,48,36,47,67,58.6,83,0.000585684204654738,1894,117,24.242,-8.42857142857143,9.85714285714286,-12.2857142857143,17.8571428571429,-29.2857142857143,9.28571428571429,-2.16666666666667,-6.17142857142857,436,81,0.001763643792847,1773,109,23.618,-12.8571428571429,3.57142857142857,-17,14.1428571428571,-32,9.85714285714286,-5.71428571428571,-9.68571428571429,436,71,0.0463465080246733,1731,121,25.745,-21,-3.28571428571429,-22.7142857142857,3.14285714285714,-34.5714285714286,12.5714285714286,-10.9761904761905,-13.8,415
"657","Mississippi","20",45,78,71,25,63,56.4,74,0.0184034117040403,1951,101,23.856,-7.14285714285714,4.42857142857143,-8.85714285714286,21.4285714285714,-26.5714285714286,8.57142857142857,-1.35714285714286,-5.91428571428571,436,83,0.000585684204654738,1894,117,24.242,-8.42857142857143,9.85714285714286,-12.2857142857143,17.8571428571429,-29.2857142857143,9.28571428571429,-2.16666666666667,-6.17142857142857,436,81,0.001763643792847,1773,109,23.618,-12.8571428571429,3.57142857142857,-17,14.1428571428571,-32,9.85714285714286,-5.71428571428571,-9.68571428571429,436
"658","Mississippi","21",59,50,37,20,51,43.4,79,0.0235482083108103,2187,99,24.014,-2.57142857142857,7,-4.14285714285714,39.5714285714286,-25.2857142857143,7.42857142857143,3.66666666666667,-3.51428571428571,436,74,0.0184034117040403,1951,101,23.856,-7.14285714285714,4.42857142857143,-8.85714285714286,21.4285714285714,-26.5714285714286,8.57142857142857,-1.35714285714286,-5.91428571428571,436,83,0.000585684204654738,1894,117,24.242,-8.42857142857143,9.85714285714286,-12.2857142857143,17.8571428571429,-29.2857142857143,9.28571428571429,-2.16666666666667,-6.17142857142857,436
